Stkcd	Accper	C001000000
000761	2011-03-31	220747490.08
000761	2010-12-31	2586482576.88
000761	2010-09-30	639012087.93
000761	2010-06-30	602108047.71
000761	2010-03-31	932583770.26
000761	2009-12-31	3588902570.76
000761	2009-09-30	914631722.45
000761	2009-06-30	1772540299.38
000761	2009-03-31	2091911058.43
000761	2008-12-31	4292599078.14
000761	2008-09-30	2090738233.61
000761	2008-06-30	793281907.07
000761	2008-03-31	336602839.79
000761	2007-12-31	2745350761.29
000761	2007-09-30	1608030537.03
000761	2007-06-30	988346442.56
000761	2007-03-31	665274474.73
000761	2006-12-31	2108712699.89
000761	2006-06-30	216943081.17
000761	2006-03-31	-133216482.51
000761	2005-12-31	1387889891.36
000761	2005-09-30	265704321.29
000761	2005-06-30	440740462.40
000761	2004-12-31	1960843724.47
000761	2004-09-30	303000197.37
000761	2004-06-30	-75459763.31
000762	2014-09-30	-74626148.45
000762	2014-06-30	-5268701.55
000762	2014-03-31	-21370239.43
000762	2013-12-31	-106529881.61
000762	2013-01-01	47627592.94
000762	2013-09-30	-148729728.25
000762	2013-06-30	-85807692.82
000762	2013-03-31	-62567214.20
000762	2012-12-31	47627592.94
000762	2012-01-01	-154226747.71
000762	2012-09-30	-13223462.63
000762	2012-06-30	19271600.28
000762	2012-03-31	-32925450.13
000762	2011-12-31	-154226747.71
000762	2011-09-30	-56664530.96
000762	2011-06-30	-1286383.25
000762	2011-03-31	30124685.11
000762	2010-12-31	48040398.89
000762	2010-09-30	55673004.91
000762	2010-06-30	-24084403.68
000762	2010-03-31	-23849511.65
000762	2009-12-31	163187645.37
000762	2009-09-30	95905158.47
000762	2009-06-30	64388896.45
000762	2009-03-31	27464291.42
000762	2008-12-31	93993231.79
000762	2008-09-30	102477035.12
000762	2008-06-30	67824891.20
000762	2008-03-31	31368290.89
000762	2007-12-31	56424791.88
000762	2007-09-30	32734980.63
000762	2007-06-30	32377897.95
000762	2007-03-31	13416795.94
000762	2006-12-31	85306735.56
000762	2006-09-30	35703011.85
000762	2006-06-30	15004947.39
000762	2006-03-31	3731641.96
000762	2005-12-31	56468864.18
000762	2005-09-30	23362716.30
000762	2005-06-30	13747076.05
000762	2005-03-31	1627110.81
000762	2004-12-31	94782663.95
000762	2004-09-30	25834827.89
000762	2004-06-30	27895710.35
000762	2004-03-31	5099116.05
000763	2005-09-30	160099923.21
000763	2005-06-30	-88647800.74
000763	2005-03-31	2960604.21
000763	2004-12-31	-271508054.00
000763	2004-09-30	-234789846.17
000763	2004-06-30	113276851.73
000763	2004-03-31	-216746856.68
000765	2004-12-31	834413.11
000765	2004-09-30	12469469.35
000765	2004-06-30	1436549.28
000765	2004-03-31	1062153.17
000766	2014-09-30	66707427.11
000766	2014-06-30	75883764.67
000766	2014-03-31	50131950.01
000766	2013-12-31	102962801.99
000766	2013-01-01	-6494214.11
000766	2013-09-30	49352661.65
000766	2013-06-30	1601677.78
000766	2013-03-31	19410115.13
000766	2012-12-31	-6494214.11
000766	2012-01-01	-7932276.69
000766	2012-09-30	-25432150.00
000766	2012-06-30	-24133187.52
000766	2012-03-31	-14877295.72
000766	2011-12-31	-7932276.69
000766	2011-09-30	-12351425.97
000766	2011-06-30	-14252258.42
000766	2011-03-31	-21252553.85
000766	2010-12-31	29054265.59
000766	2010-09-30	-10920733.90
000766	2010-06-30	-23447728.77
000766	2010-03-31	-27037354.29
000766	2009-12-31	79941577.82
000766	2009-09-30	29838984.13
000766	2009-06-30	33174291.02
000766	2009-03-31	31000116.78
000766	2008-12-31	10260877.67
000766	2008-09-30	5569741.61
000766	2008-06-30	4172421.00
000766	2008-03-31	-1074152.76
000766	2007-12-31	9951676.82
000766	2007-09-30	4332409.02
000766	2007-06-30	3252718.93
000766	2007-03-31	548493.48
000766	2006-12-31	-18016778.63
000766	2006-09-30	-15963737.23
000766	2006-06-30	-17873681.39
000766	2006-03-31	-10041380.82
000766	2005-12-31	35735307.48
000766	2005-09-30	907586.13
000766	2005-06-30	-2392471.63
000766	2005-03-31	-3748543.86
000766	2004-12-31	19123931.89
000766	2004-09-30	11473142.58
000766	2004-06-30	30589258.09
000766	2004-03-31	2689460.78
000767	2014-09-30	2793016796.97
000767	2014-06-30	1718162904.85
000767	2014-03-31	568758536.99
000767	2013-12-31	2212173514.36
000767	2013-01-01	418750424.83
000767	2013-09-30	1829164564.23
000767	2013-06-30	1236567173.83
000767	2013-03-31	539362731.61
000767	2012-01-01	-64295212.22
000767	2012-12-31	382698199.71
000767	2012-09-30	403252381.00
000767	2012-06-30	163959895.27
000767	2012-03-31	125567943.27
000767	2011-12-31	-64295212.22
000767	2011-09-30	-104649091.47
000767	2011-06-30	-355022071.85
000767	2011-03-31	-179720504.74
000767	2010-12-31	-134311736.25
000767	2010-09-30	261260966.86
000767	2010-06-30	11416029.30
000767	2010-03-31	-116291546.14
000767	2009-12-31	1413116280.31
000767	2009-09-30	1382445944.74
000767	2009-06-30	832497522.72
000767	2009-03-31	172671573.63
000767	2008-12-31	22255219.02
000767	2008-09-30	24344126.46
000767	2008-06-30	228334979.32
000767	2008-03-31	100717274.95
000767	2007-12-31	-91500432.45
000767	2007-09-30	300603979.62
000767	2007-06-30	372090108.95
000767	2007-03-31	-31623816.23
000767	2006-12-31	823998750.31
000767	2006-09-30	635930328.16
000767	2006-06-30	398299644.79
000767	2006-03-31	178642971.43
000767	2005-12-31	355004754.53
000767	2005-09-30	378127243.63
000767	2005-06-30	224275243.74
000767	2005-03-31	90566575.29
000767	2004-12-31	550023634.10
000767	2004-09-30	399741219.68
000767	2004-06-30	288140129.58
000767	2004-03-31	165090049.24
000768	2014-09-30	-2861415167.63
000768	2014-06-30	-1723366698.46
000768	2014-03-31	-1182051834.63
000768	2013-12-31	1893114185.85
000768	2013-01-01	-728338519.48
000768	2013-09-30	-4333736876.00
000768	2013-06-30	-3240223878.25
000768	2013-03-31	-2065282586.70
000768	2012-12-31	-728338519.48
000768	2012-01-01	1273982786.82
000768	2012-09-30	-2775570375.63
000768	2012-06-30	-1474156922.19
000768	2012-03-31	-1395978629.00
000768	2011-12-31	99361134.30
000768	2011-09-30	-2364798385.62
000768	2011-06-30	-822101027.04
000768	2011-03-31	-795841724.02
000768	2010-12-31	111327099.04
000768	2010-09-30	-2802475674.56
000768	2010-06-30	-1109847257.89
000768	2010-03-31	-1389338375.66
000768	2009-12-31	245836635.66
000768	2009-09-30	-1544014803.66
000768	2009-06-30	-1114434425.14
000768	2009-03-31	-1570981736.93
000768	2008-12-31	679396946.16
000768	2008-09-30	-309921030.85
000768	2008-06-30	-569650538.62
000768	2008-03-31	-994837348.58
000768	2007-12-31	100959079.92
000768	2007-09-30	-53798559.42
000768	2007-06-30	-46369507.62
000768	2007-03-31	1671194.94
000768	2006-12-31	117381321.51
000768	2006-09-30	-42797796.96
000768	2006-06-30	-21425602.54
000768	2006-03-31	-116339649.00
000768	2005-12-31	12571006.51
000768	2005-09-30	-11790123.92
000768	2005-06-30	-24351023.70
000768	2005-03-31	-32455741.75
000768	2004-12-31	90142202.03
000768	2004-09-30	-97436877.77
000768	2004-06-30	-95671215.92
000768	2004-03-31	-146279563.84
000769	2005-06-30	-28351.90
000769	2004-12-31	-18782822.31
000769	2004-06-30	-5972549.18
000776	2014-09-30	11924371257.08
000776	2014-06-30	663528787.14
000776	2014-03-31	-149698404.89
000776	2013-01-01	-6965342539.10
000776	2013-12-31	-8688020921.11
000776	2013-09-30	-10263229000.19
000776	2013-06-30	-9398053497.12
000776	2013-03-31	-4559734023.52
000776	2012-12-31	-6965342539.10
000776	2012-01-01	-32696353437.09
000776	2012-09-30	1506108630.46
000776	2012-06-30	-1877939158.21
000776	2012-03-31	3693669768.18
000776	2011-12-31	-32696353437.09
000776	2011-09-30	-30811560769.73
000776	2011-06-30	-23093131737.09
000776	2011-03-31	-15681038459.21
000776	2010-12-31	-5559141491.95
000776	2010-09-30	-21329649199.37
000776	2010-06-30	-12836530311.83
000776	2010-03-31	3752750738.29
000776	2009-12-31	28320491.29
000776	2009-09-30	19699758.74
000776	2009-06-30	10979227.10
000776	2009-03-31	5878135.14
000776	2008-12-31	33118732.77
000776	2008-09-30	28211659.64
000776	2008-06-30	20294651.08
000776	2008-03-31	9755789.23
000776	2007-12-31	16474325.83
000776	2007-09-30	13982426.03
000776	2007-06-30	19998097.64
000776	2007-03-31	11681092.68
000776	2006-12-31	44427464.88
000776	2006-09-30	25055801.70
000776	2006-06-30	21957415.63
000776	2006-03-31	12418561.39
000776	2005-12-31	49534901.27
000776	2005-06-30	21821888.67
000776	2005-03-31	12136981.33
000776	2004-12-31	58636323.66
000776	2004-09-30	19464107.18
000776	2004-06-30	33344010.11
000776	2004-03-31	14592898.45
000777	2014-09-30	-54287094.54
000777	2014-06-30	-69188527.04
000777	2014-03-31	-111526172.88
000777	2013-12-31	175239103.12
000777	2013-01-01	-2041969.03
000777	2013-09-30	88116372.20
000777	2013-06-30	10966592.23
000777	2013-03-31	-14064214.56
000777	2012-12-31	-2041969.03
000777	2012-01-01	-44332461.92
000777	2012-09-30	-72638775.90
000777	2012-06-30	-11644716.16
000777	2012-03-31	-51128357.02
000777	2011-12-31	-44332461.92
000777	2011-09-30	-101629831.62
000777	2011-06-30	-86977244.80
000777	2011-03-31	-54857599.37
000777	2010-12-31	34534377.18
000777	2010-09-30	-41218866.90
000777	2010-06-30	-46748610.95
000777	2010-03-31	680987.39
000777	2009-12-31	4406190.14
000777	2009-09-30	13342768.89
000777	2009-06-30	15283801.55
000777	2009-03-31	-45388717.70
000777	2008-12-31	30453755.47
000777	2008-09-30	-28524542.86
000777	2008-06-30	-31068137.62
000777	2008-03-31	-22704912.72
000777	2007-12-31	53496897.48
000777	2007-09-30	-6800886.11
000777	2007-06-30	-32752304.92
000777	2007-03-31	-30760130.54
000777	2006-12-31	52071076.67
000777	2006-06-30	10279572.78
000777	2006-03-31	-17317352.17
000777	2005-12-31	63754155.20
000777	2005-09-30	21958140.27
000777	2005-06-30	20932193.56
000777	2005-03-31	-932720.13
000777	2004-12-31	23707043.77
000777	2004-09-30	7618823.73
000777	2004-06-30	10507824.14
000777	2004-03-31	-9836230.52
000778	2014-09-30	1079235831.35
000778	2014-06-30	2430691913.91
000778	2014-03-31	376554647.19
000778	2013-12-31	37802736.83
000778	2013-01-01	2375964152.73
000778	2013-09-30	-483113635.29
000778	2013-06-30	-109845648.10
000778	2013-03-31	-507253012.60
000778	2012-12-31	2375964152.73
000778	2012-01-01	891071573.57
000778	2012-09-30	1078007960.29
000778	2012-06-30	-311623003.63
000778	2012-03-31	-966397666.00
000778	2011-12-31	891071573.57
000778	2011-09-30	116715168.45
000778	2011-06-30	123112854.13
000778	2011-03-31	261954053.47
000778	2010-12-31	229383013.31
000778	2010-09-30	224469631.90
000778	2010-06-30	-329537752.25
000778	2010-03-31	63985343.37
000778	2009-12-31	1016259989.60
000778	2009-09-30	14663173.83
000778	2009-06-30	518904844.65
000778	2009-03-31	553584738.85
000778	2008-12-31	2302173796.05
000778	2008-09-30	971196734.12
000778	2008-06-30	271581519.84
000778	2008-03-31	164076003.30
000778	2007-12-31	358159390.56
000778	2007-09-30	439761023.61
000778	2007-06-30	407658942.12
000778	2007-03-31	259344101.15
000778	2006-12-31	324991047.48
000778	2006-09-30	-561193322.81
000778	2006-06-30	-52042192.45
000778	2006-03-31	-61404334.73
000778	2005-12-31	561524643.53
000778	2005-09-30	219691678.30
000778	2005-06-30	240349014.36
000778	2005-03-31	54042978.62
000778	2004-12-31	587370244.12
000778	2004-09-30	65070888.01
000778	2004-06-30	102088936.99
000778	2004-03-31	142625294.67
000779	2014-09-30	-2183218.18
000779	2014-06-30	67501166.14
000779	2014-03-31	405136.64
000779	2013-12-31	-28155031.70
000779	2013-01-01	2848287.90
000779	2013-09-30	-22428819.91
000779	2013-06-30	-15187025.43
000779	2013-03-31	-6813239.67
000779	2012-12-31	2848287.90
000779	2012-01-01	1571145.44
000779	2012-09-30	16449651.60
000779	2012-06-30	4226480.85
000779	2012-03-31	-3446227.45
000779	2011-12-31	1571145.44
000779	2011-09-30	15459950.84
000779	2011-06-30	5178476.86
000779	2011-03-31	-5587981.37
000779	2010-12-31	24012902.47
000779	2010-09-30	5000073.77
000779	2010-06-30	-5088830.17
000779	2010-03-31	3699249.71
000779	2009-12-31	-39387963.87
000779	2009-09-30	3416124.66
000779	2009-06-30	2128933.07
000779	2009-03-31	17497375.72
000779	2008-12-31	20956872.10
000779	2008-09-30	-2358237.28
000779	2008-06-30	21871443.96
000779	2008-03-31	-42059579.86
000779	2007-12-31	34597122.26
000779	2007-09-30	-23600397.08
000779	2007-06-30	-8134985.39
000779	2007-03-31	-20705406.08
000779	2006-12-31	32929574.42
000779	2006-09-30	19800434.06
000779	2006-06-30	-2065450.68
000779	2006-03-31	-6508419.10
000779	2005-12-31	12677051.17
000779	2005-09-30	10204365.07
000779	2005-06-30	5894800.08
000779	2004-12-31	-65380574.94
000779	2004-09-30	9153690.62
000779	2004-06-30	8333284.39
000780	2014-09-30	66171907.76
000780	2014-06-30	45814443.16
000780	2014-03-31	-160537113.57
000780	2013-12-31	-271023297.67
000780	2013-01-01	16238787.29
000780	2013-09-30	-370750161.65
000780	2013-06-30	-588278177.31
000780	2013-03-31	-493582100.15
000780	2012-12-31	16238787.29
000780	2012-01-01	846232700.98
000780	2012-09-30	659120419.06
000780	2012-06-30	-149378248.06
000780	2012-03-31	-275246551.31
000780	2011-12-31	781692143.03
000780	2011-09-30	430998557.80
000780	2011-06-30	194036971.38
000780	2011-03-31	-138119437.08
000780	2010-12-31	1097759775.99
000780	2010-09-30	508910038.52
000780	2010-06-30	701138992.31
000780	2010-03-31	207759901.72
000780	2009-12-31	1159477139.08
000780	2009-09-30	479288368.11
000780	2009-06-30	333039647.77
000780	2009-03-31	429787970.71
000780	2008-12-31	1154731679.99
000780	2008-09-30	787796817.28
000780	2008-06-30	339259884.96
000780	2008-03-31	21187328.27
000780	2007-12-31	487662606.96
000780	2007-09-30	164308892.43
000780	2007-06-30	42342525.27
000780	2007-03-31	-303853874.88
000780	2006-12-31	350291189.49
000780	2006-09-30	21037146.39
000780	2006-06-30	-7621617.51
000780	2006-03-31	990085.63
000780	2005-12-31	14856745.46
000780	2005-09-30	264201284.75
000780	2005-06-30	301424843.36
000780	2005-03-31	161591180.32
000780	2004-12-31	412203028.33
000780	2004-09-30	202494286.60
000780	2004-06-30	160913977.03
000780	2004-03-31	117971808.04
000782	2014-09-30	333562723.14
000782	2014-06-30	284901735.95
000782	2014-03-31	-65521455.59
000782	2013-12-31	-197359406.44
000782	2013-01-01	248790130.90
000782	2013-09-30	-209073273.40
000782	2013-06-30	-285614428.46
000782	2013-03-31	-124862699.68
000782	2012-12-31	248790130.90
000782	2012-01-01	209955459.75
000782	2012-09-30	167288795.32
000782	2012-06-30	8210905.87
000782	2012-03-31	28617137.22
000782	2011-12-31	209955459.75
000782	2011-09-30	-204086152.05
000782	2011-06-30	-174792843.15
000782	2011-03-31	-99952817.27
000782	2010-12-31	280861479.14
000782	2010-09-30	178291207.34
000782	2010-06-30	125674172.33
000782	2010-03-31	43485727.78
000782	2009-12-31	328603792.08
000782	2009-09-30	246864103.32
000782	2009-06-30	192875830.71
000782	2009-03-31	188300608.62
000782	2008-12-31	223146531.76
000782	2008-09-30	245052382.44
000782	2008-06-30	171904775.77
000782	2008-03-31	164546908.29
000782	2007-12-31	668975.71
000782	2007-09-30	93592415.50
000782	2007-06-30	1933402.00
000782	2007-03-31	19550987.36
000782	2006-12-31	256318497.19
000782	2006-09-30	129216948.86
000782	2006-06-30	75349929.29
000782	2006-03-31	10445479.35
000782	2005-12-31	170933125.49
000782	2005-09-30	232553860.31
000782	2005-06-30	93330981.49
000782	2005-03-31	75759955.12
000782	2004-12-31	78506044.41
000782	2004-09-30	134708236.80
000782	2004-06-30	43190171.90
000783	2014-09-30	5859894374.84
000783	2014-06-30	3177374839.71
000783	2014-03-31	2340143825.97
000783	2013-12-31	-2326092131.26
000783	2013-01-01	-1794695851.95
000783	2013-09-30	-1787453883.94
000783	2013-06-30	-703552373.52
000783	2013-03-31	51305273.23
000783	2012-12-31	-1794695851.95
000783	2012-01-01	-11183366394.86
000783	2012-09-30	-2123891986.53
000783	2012-06-30	-1154332183.44
000783	2012-03-31	2457764766.83
000783	2011-12-31	-11183366394.86
000783	2011-09-30	-10107433600.05
000783	2011-06-30	-8729916402.55
000783	2011-03-31	-6405064833.40
000783	2010-12-31	1047537149.66
000783	2010-09-30	-3934697500.03
000783	2010-06-30	-1923855362.22
000783	2010-03-31	-6629098808.95
000783	2009-12-31	9317312169.30
000783	2009-09-30	6886293200.60
000783	2009-06-30	393136335.73
000783	2009-03-31	1435774706.18
000783	2008-12-31	-4518724325.79
000783	2008-09-30	-5041075088.95
000783	2008-06-30	2233135536.99
000783	2008-03-31	-2443278876.36
000783	2007-12-31	10998653390.43
000783	2007-09-30	-1603922114.38
000783	2007-06-30	-577871927.00
000783	2007-03-31	-434452916.60
000783	2006-12-31	-1648110844.00
000783	2006-09-30	-940859451.00
000783	2006-06-30	-145564807.00
000783	2006-03-31	-249195094.00
000783	2005-12-31	-504767038.00
000783	2005-09-30	-936344419.00
000783	2005-06-30	-791409527.00
000783	2005-03-31	-227917000.00
000783	2004-12-31	335009868.00
000783	2004-09-30	179193330.00
000783	2004-06-30	140567171.00
000783	2004-03-31	98188110.00
000785	2014-09-30	88552544.51
000785	2014-06-30	48303289.94
000785	2014-03-31	-20923580.66
000785	2013-12-31	319285894.02
000785	2013-01-01	299556684.52
000785	2013-09-30	155373270.39
000785	2013-06-30	145597732.14
000785	2013-03-31	66314290.68
000785	2012-01-01	277464772.59
000785	2012-12-31	299556684.52
000785	2012-09-30	100696641.35
000785	2012-06-30	45449337.36
000785	2012-03-31	108441947.35
000785	2011-12-31	277464772.59
000785	2011-09-30	135053344.06
000785	2011-06-30	67210297.26
000785	2011-03-31	68753262.26
000785	2010-12-31	360212151.25
000785	2010-09-30	189433806.84
000785	2010-06-30	90434738.56
000785	2010-03-31	76054576.53
000785	2009-12-31	197553651.07
000785	2009-09-30	91611891.10
000785	2009-06-30	15003591.85
000785	2009-03-31	-29404831.24
000785	2008-12-31	273215851.80
000785	2008-09-30	86051716.45
000785	2008-06-30	45998449.98
000785	2008-03-31	52224322.92
000785	2007-12-31	288266361.25
000785	2007-09-30	129290925.90
000785	2007-06-30	63199246.55
000785	2007-03-31	22005672.13
000785	2006-12-31	140815731.37
000785	2006-09-30	14205766.08
000785	2006-06-30	34428944.23
000785	2006-03-31	-32972257.53
000785	2005-12-31	340299705.74
000785	2005-09-30	138614815.89
000785	2005-06-30	108453955.03
000785	2005-03-31	96982539.77
000785	2004-12-31	158300551.06
000785	2004-09-30	74729254.14
000785	2004-06-30	62203847.86
000785	2004-03-31	34526246.71
000786	2014-09-30	505570531.11
000786	2014-06-30	476242862.65
000786	2014-03-31	-40941153.68
000786	2013-12-31	1505224936.68
000786	2013-01-01	1133905584.77
000786	2013-09-30	844525675.28
000786	2013-06-30	414242547.27
000786	2013-03-31	-48597080.25
000786	2012-12-31	1133905584.77
000786	2012-01-01	1112698678.64
000786	2012-09-30	587549042.86
000786	2012-06-30	173983666.86
000786	2012-03-31	-157596287.83
000786	2011-12-31	1112698678.64
000786	2011-09-30	377530065.08
000786	2011-06-30	153754068.40
000786	2011-03-31	-212587837.20
000786	2010-12-31	912226191.03
000786	2010-09-30	478578336.86
000786	2010-06-30	90385612.48
000786	2010-03-31	-198961190.13
000786	2009-12-31	785377422.17
000786	2009-09-30	174114795.41
000786	2009-06-30	24740168.14
000786	2009-03-31	-114684191.04
000786	2008-12-31	304524283.36
000786	2008-09-30	4300674.48
000786	2008-06-30	14501217.51
000786	2008-03-31	-111919337.20
000786	2007-12-31	142895785.55
000786	2007-09-30	312901413.97
000786	2007-06-30	-99688628.68
000786	2007-03-31	-164693510.55
